prim_cusip,innet,ln_sales,name
"14141",0,1,"Cardiac Science Corp"
"70934",0,1,"PenRad Technologies Inc"
"33743",0,1,"First USA Bank,Wilmington,DE"
"74600",0,1,"pricelinemortgage"
"47601",0,1,"JENDHAM Inc"
"73044",0,1,"Pogo Linux Inc"
"88135",0,1,"TeamStaff Rx"
"37604",0,1,"Apollo Group Inc"
"82629",0,1,"Siemens Business Services GmbH"
"44420",0,1,"Hudsons Bay Co"
"52632",0,1,"Lenovo Manufacturing Ltd"
"82580",0,1,"Sichuan Changhong Elec Co Ltd"
"30182",0,1,"Eyescream Interactive"
"15123",0,1,"Cell Computing Inc(PFU Ltd)"
"82863",0,1,"Sime Darby Hong Kong Ltd"
"Q7846",0,1,"Quadtel NL"
"79649",0,1,"SANS Institute"
"01625",0,1,"Alien Technology Corp"
"86045",0,1,"Stewart Title Co"
"03609",0,1,"Annuitas Group"
"73829",0,1,"R&J Management Consultants Ltd"
"91447",0,1,"University of Miami"
"98589",0,1,"Yokogawa Electric Corp"
"46035",0,1,"Intl Sportsworld Communicators"
"46280",0,1,"IriScan Inc"
"75494",0,1,"Progressive Medical Inc"
"00108",0,1,"Agfa-Gevaert Inc"
"24518",0,1,"Del Mar Sys Intl Inc"
"53564",0,1,"Henry M Jackson Foundation"
"08591",0,1,"Bertelsmann MediaSystems GmbH"
"03952",0,1,"Archway Marketing Services"
"86618",0,1,"Taiwan Barter Exchange Co Ltd"
"18500",0,1,"Clearford Industries Inc"
"26171",0,1,"Drake International Inc"
"92970",0,1,"Vodafone UK Ltd"
"21026",0,1,"Constella Group Inc"
"57390",0,1,"Marvel Comics Grp(Marvel Ent)"
"02527",0,1,"American College of Cardiology"
"74180",0,1,"PwC(Pricewaterhouse Coopers)"
"78123",0,1,"Ruesch International Inc"
"72733",0,1,"Planet Group Inc"
"00073",0,1,"ABB India(Asea Brown Boveri)"
"09064",0,1,"bioMETRX Inc"
"20265",0,1,"Commodore International Corp"
"05358",0,1,"Aventis Pharma AG"
"75984",0,1,"Reliance Infocomm Ltd"
"75671",0,1,"RechargePlus Global Ltd"
"77049",0,1,"Roberts Pharmaceutical Corp"
"09808",0,1,"Bongards Creameries"
"62535",0,1,"Multi Media Arts"
"01155",0,1,"Ajilon Holding Europe BV"
"86870",0,1,"SurePayroll.Com"
"97244",0,1,"Wilson Technologies Inc"
"23168",0,1,"DRC Computer Corp"
"08890",0,1,"Big Blue"
"48588",0,1,"Katalyst LLC"
"98129",0,1,"World Logi Co Ltd"
"50441",0,1,"Koch Entertainment Inc"
"55371",0,1,"Mr Philippe Kahn"
"21254",0,1,"Conversion Services Intl Inc"
"16922",0,1,"China Product Trade Net Center"
"15727",0,1,"Chainalytics LLC"
"02360",0,1,"Ameren Energy Communications"
"29606",0,1,"Esat Digifone"
"01027",0,1,"ALOS Micrographics Corp"
"44686",0,1,"Ashlar Financial Services Corp"
"74436",0,1,"Prudential Securities Inc"
"2553",0,1,"Abacus Direct Corp"
"98943",0,1,"Zentrum Mikroelektronik"
"37913",0,1,"Global Defense Corp"
"16874",0,1,"Childrens' Creative Learning"
"99011",0,1,""
"21780",0,1,"Coraid Inc"
"59065",0,1,"Mesa Robotics Inc"
"15626",0,1,"Centre d'Economie Rurale"
"12675",0,1,"CTS Eventim AG"
"29561",0,1,"e-Military Inc"
"69387",0,1,"PR Newswire Inc"
"50125",0,1,"Kumagai Gumi Co Ltd"
"29386",0,1,"Enterprise Management Systems"
"47751",0,1,"Jiangsu Telecom Indl Corp"
"64382",0,1,"New Edge Networks Inc"
"82301",0,1,"Sheraton Hotels & Resorts Inc"
"92416",0,1,"Vantage Payments LLC"
"78518",0,1,"Saban Entertainment"
"35043",0,1,"FOTODYNE Inc"
"26968",0,1,"EZforex.com Inc(Forex)"
"37968",0,1,"GlobalSpec Inc"
"45963",0,1,"Interelate"
"44549",0,1,"Huneed Technologies"
"44366",0,1,"Hudong-Zhonghua Shipbuilding"
"91471",0,1,"University of North Carolina"
"72339",0,1,"PinkRoccade NV"
"46778",0,1,"ING Invest Mgmt Kr Ltd"
"50302",0,1,"Koenemann Verlagsgesellschaft"
"91839",0,1,"VAR Trident Data Systems"
"87415",0,1,"Tai Fook Securities Group Ltd"
"52491",0,1,"Legacy Solutions Inc"
"47022",0,1,"Jaishu Shipping Co PVT Ltd"
"63070",0,1,"nWave Pictures NV"
"14005",0,1,"Capital Commun CDPQ(Caisse de)"
"63621",0,1,"NGA"
"52474",0,1,"Leginet Sdn Bhd"
"81273",0,1,"SE Technologies Inc"
"88971",0,1,"Tom Group Ltd"
"77716",0,1,"ROSE Telecom Co Ltd"
"90232",0,1,"UV Solutions LLC"
"06162",0,1,"BAKOSURTANAL Indonesia PT"
"49898",0,1,"Koto Co Ltd"
"37962",0,1,"Global Talks Network.com Inc"
"27002",0,1,"Eagle Broadband Inc"
"53775",0,1,"Avis Europe PLC"
"46348",0,1,"INNOASIC"
"00389",0,1,"Acacia Automotive Inc"
"97412",0,1,"Wing Lung Bank Ltd"
"75542",0,1,"Rainysongs Entertainment LLC"
"36436",0,1,"GNI Ltd"
"23356",0,1,"DLT Entertainment Ltd"
"69418",0,1,"Pacific E-Link Corporation"
"26707",0,1,"Dushyant Rathore"
"67096",0,1,"OM Group Inc"
"68981",0,1,"O2 Ltd"
"04039",0,1,"Arinc"
"78104",0,1,"Ruby Tech Corp"
"44889",0,1,"Ignite(British Telecom Plc)"
"17112",0,1,"Chrome Global Ltd"
"46013",0,1,"Ind Controls Distibutors LLC"
"67168",0,1,"Ontus Telecommunications Corp"
"56052",0,1,"Maines Paper and Food Service"
"40216",0,1,"Gulf Air Co GSC"
"98758",0,1,"Zain Al Ajial"
"09203",0,1,"Black Entertainment Television"
"98900",0,1,"Zagat Survey"
"74772",0,1,"Quantex Microsystems Inc"
"59830",0,1,"Midwest Ground Covers Inc"
"29909",0,1,"E&S"
"84856",0,1,"Spirent Commun PLC"
"17000",0,1,"China Putian Capitel Group"
"57724",0,1,"MATV Channel 6"
"03981",0,1,"Archstone Consulting LLC"
"13078",0,1,"California Video Center"
"51186",0,1,"Lakeland Regional Mortgage"
"98459",0,1,"Yamatake Corp"
"53637",0,1,"Lippincott Williams & Wilkins"
"78026",0,1,"Royal Dutch/Shell Group"
"90123",0,1,"Tuwaiq Commercial Trading Co"
"03078",0,1,"Amersham Biosciences AB"
"36156",0,1,"GDI Global Data Inc"
"04564",0,1,"Aspective Ltd"
"50272",0,1,"Kermene SA"
"83693",0,1,"Sorenson Genomics LLC"
"25984",0,1,"Dove Marketing & Promotion"
"67435",0,1,"Francois-Charles Oberthur"
"01845",0,1,"Avanquest BB KK"
"56262",0,1,"Mandator AB"
"58803",0,1,"Mercent Corp"
"46781",0,1,"Intexys Inc"
"25798",0,1,"Dongbu Anam Semiconductor"
"28272",0,1,"800.Com Inc"
"55079",0,1,"Lyceumof the Philippines"
"36777",0,1,"Gateway Technologies Inc"
"36665",0,1,"Gartner Group Inc"
"40455",0,1,"HCL James Martin Inc"
"75260",0,1,"Quasar Group Inc"
"92525",0,1,"Vette Corp"
"01500",0,1,"EnerWorks Inc"
"12446",0,1,"Wiltec Holdings Limited"
"12924",0,1,"C-MAC Holdings Ltd"
"12245",0,1,"Leo Burnett Worldwide Inc"
"60772",0,1,"Mobiletronics Commun Pty Ltd"
"87698",0,1,"TallyGenicom LP"
"13001",0,1,"Calient Networks Inc"
"N5091",0,1,"KPNQwest"
"26970",0,1,"Eaglemax Intl Investment Ltd"
"22938",0,1,"Crystal Semiconductor Corp"
"37946",0,1,"Global General Tech Inc"
"59542",0,1,"Microtek Artix Corp"
"45248",0,1,"IMEC"
"05473",0,1,"BGS Smartcard Systems AG"
"54973",0,1,"Ludwig Enterprises Inc"
"89492",0,1,"Trendmetrix Inc"
"53071",0,1,"Liberty Media Corp"
"74414",0,1,"Proactive Tech Hldgs Ltd"
"37382",0,1,"GeoTel Communications Inc"
"39913",0,1,"Ground Control Systems Inc"
"98596",0,1,"YieldStar Technology"
"34355",0,1,"FlowVision LLC"
"82979",0,1,"Sisters of Charity & Holy"
"92244",0,1,"Vector Research Inc"
"69658",0,1,"Pacrim Hospitality Services"
"53188",0,1,"LifeSecure LLC"
"90298",0,1,"USA Networks Inc"
"40704",0,1,"Hahn Group Inc"
"04267",0,1,"Arnold Worldwide"
"89656",0,1,"TriStar Health System Inc"
"88074",0,1,"Tepco Inc(Energy Resources)"
"55544",0,1,"mTouche Technology Bhd"
"60404",0,1,"3M Canada Co"
"36806",0,1,"Gaumont SA"
"00269",0,1,"AT&T Labs"
"88109",0,1,"Intercube Co Ltd"
"04261",0,1,"Mondadori"
"12513",0,1,"CEC Industries Corp"
"09081",0,1,"Undisclosed SD Partner"
"62522",0,1,"SPH Search Pte Ltd"
"25387",0,1,"Digital Learning Mgmt Corp"
"4492B",0,1,"IBM Australia Ltd"
"51589",0,1,"Lanier Worldwide Inc"
"03501",0,1,"ANG Auto Ltd"
"20600",0,1,"Concept Communications Inc"
"45259",0,1,"Imagematrix Corp"
"39956",0,1,"Air France"
"89976",0,1,"Tunitas Group"
"03522",0,1,"Angus-Palm"
"84895",0,1,"Sports Marketing Surveys Ltd"
"00937",0,1,"Airfreight Ltd"
"17126",0,1,"Chubu Electric Power Co Inc"
"34490",0,1,"Forbes Media LLC"
"74709",0,1,"Pyxis Consulting Inc"
"88488",0,1,"TLG Specialist Magazines Pte"
"04552",0,1,"Associated Capital & Equities"
"92332",0,1,"Verizon Information Services"
"68089",0,1,"Oliver Wight International"
"75770",0,1,"Rollprint Packaging Products"
"10468",0,1,"Brady Worldwide Inc"
"53640",0,1,"Lipper Inc"
"78702",0,1,"SIPphone Inc"
"75295",0,1,"Racecourse Media Services Ltd"
"96684",0,1,"Wi-Tron Inc"
"78480",0,1,"SRI Consulting"
"06681",0,1,"Banque Invik SA"
"46399",0,1,"Informa Economics Inc"
"30170",0,1,"ExecuTrain Inc"
"45142",0,1,"itAccountsª"
"65457",0,1,"Nippon Life Insurance Co"
"34627",0,1,"Forethought Financial Svcs Inc"
"55656",0,1,"M S Howells & Co"
"86725",0,1,"Sundaram Finance Ltd"
"45581",0,1,"Indusind Bank Ltd"
"75342",0,1,"Prevalence Technology Group"
"03357",0,1,"Andiamo Systems Inc"
"98085",0,1,"Robert E. Nolan Co"
"06114",0,1,"AutoUSA Inc"
"90046",0,1,"Turtle Top"
"78789",0,1,"SBC Knowledge Ventures"
"74388",0,1,"Prolink Services"
"69331",0,1,"PHD Computer Services Inc"
"11016",0,1,"Bristol Retail Solutions Inc"
"41081",0,1,"Hangzhou Hikvision Digital"
"24707",0,1,"Deloitte Tax LLP"
"46489",0,1,"Israel Aircraft Industries Ltd"
"04269",0,1,"ArQule Inc"
"05185",0,1,"Keybridge Commun Co Ltd"
"89444",0,1,"TransUnion of Canada Inc"
"90089",0,1,"Tushaus Computer Services Inc"
"70687",0,1,"Penang Development Corp"
"49933",0,1,"Kung Fu Records"
"26824",0,1,"eB2B Commerce Inc"
"80603",0,1,"ScanSource Inc"
"03073",0,1,"AmerisourceBergen Corp"
"85214",0,1,"Staccato Communications Inc"
"74439",0,1,"Public Health Research Inst"
"74672",0,1,"PWM GmbH & Co KG"
"98581",0,1,"Yemen"
"63088",0,1,"Narraganset Bay Commission"
"64103",0,1,"Net Earnings Corp"
"69870",0,1,"Patent & License Exchange"
"68614",0,1,"Origin Technology"
"20425",0,1,"CompCore Multimedia Inc(Zoran)"
"60810",0,1,"MOBIBANQ"
"09095",0,1,"Birla Inst of Tech and Science"
"69833",0,1,"Panda Project Inc"
"21765",0,1,"Copper Mountain Communications"
"55404",0,1,"Maag Holding AG"
"68380",0,1,"Oppenheimer Wolff & Donnelly"
"71382",0,1,"Pericom Ltd"
"44376",0,1,"HuckDesign LLC"
"04743",0,1,"Atheros Communications Inc"
"91910",0,1,"Vallue Consulting"
"20009",0,1,"CombiMatrix Corp"
"44922",0,1,"IBT Bancorp Inc,Mt Pleasant,MI"
"46749",0,1,"ImageStream Internet Solutions"
"82720",0,1,"Siam Zokei Co Ltd"
"90346",0,1,"Ubisoft Entertainment SA"
"46022",0,1,"International Pursuit Corp"
"92635",0,1,"Video Super Choix"
"47138",0,1,"Japan Telecom Co Ltd"
"67225",0,1,"NovaTel Ltd"
"98929",0,1,"ZyXel Communications Corp"
"40582",0,1,"Halco Life Safety Systems Inc"
"04708",0,1,"Athens Medical Centre"
"47807",0,1,"Johnnic Communications Ltd"
"37891",0,1,"Global Games Corp"
"64135",0,1,"Netcruise Interactive Inc"
"12608",0,1,"CBay Systems Ltd"
"88470",0,1,"TME Systems Pte Ltd"
"58155",0,1,"McKesson Corp"
"25469",0,1,"Diplomat Direct Marketing Corp"
"92830",0,1,"Visioneer Inc"
"15072",0,1,"Cellebrum Technologies Ltd"
"81114",0,1,"Scudder Funds"
"25141",0,1,"T-Mobile Austria"
"85941",0,1,"Sterling Medical Consultants"
"75182",0,1,"Raffles Knowledge Private Ltd"
"27876",0,1,"EchoStar Commus Corp"
"30409",0,1,"ExecuEdge LLC"
"33739",0,1,"First Union Securities Inc"
"00057",0,1,"Aon Enterprise Insurance"
"8447",0,1,"Agency.com Ltd"
"47087",0,1,"Janis Group Inc"
"58460",0,1,"Medical Laser Technologies Inc"
"53197",0,1,"Lifetime Networks Inc"
"48237",0,1,"Knowledge Technologies"
"80370",0,1,"Grupo Sarandi"
"36063",0,1,"FunMail Inc"
"54909",0,1,"Loyola Enterprises Inc"
"45440",0,1,"IPSA International Inc"
"71744",0,1,"PhilNET Technology Corp"
"93195",0,1,"Visage Imaging Inc"
"50209",0,1,"LMS International NV"
"61990",0,1,"Motient Corp"
"43480",0,1,"Holden International"
"44799",0,1,"inCode"
"91071",0,1,"United Information Exchange"
"97317",0,1,"Wind-up Records"
"12918",0,1,"Cardwell Marketing Ltd"
"60730",0,1,"MiTech Group PLC"
"00059",0,1,"AH Marks & Co Ltd"
"25707",0,1,"Dome Co Ltd"
"45048",0,1,"IMX Ltd"
"60153",0,1,"Milnot Co"
"57924",0,1,"McBride & Associates"
"39265",0,1,"Green Beacon Solutions LLC"
"14254",0,1,"Carloan.com"
"89198",0,1,"Toshiba Medical Systems Corp"
"60430",0,1,"Minolta Corp"
"70223",0,1,"Partnerware Inc"
"56254",0,1,"Mandalay Integrated Media Ent"
"91859",0,1,"Virgin Mobile Australia"
"43149",0,1,"Frank Russell Co"
"46000",0,1,"Information Today Inc-KMWorld"
"82533",0,1,"Shueisha"
"88919",0,1,"Tokyo General Corp"
"68749",0,1,"Ortel Corp"
"05646",0,1,"Daum Communications Corp"
"21615",0,1,"DC Comics"
"05739",0,1,"Baker Robbins & Co"
"74376",0,1,"Proton World International NV"
"01859",0,1,"Alliance Equicap"
"11253",0,1,"Brooker Group PCL"
"86216",0,1,"Stork NV"
"M8186",0,1,"RADCOM Ltd"
"96113",0,1,"Roy F Weston Inc"
"02868",0,1,"American Nurses Association"
"88061",0,1,"Technology Savings Group"
"N4449",0,1,"Indigo NV"
"46325",0,1,"Intl Network of M&A Partners"
"77124",0,1,"Roche Applied Science"
"29543",0,1,"Environment Agency"
"25804",0,1,"Dongbu Electronics Co Ltd"
"59863",0,1,"Groupe Migros"
"44848",0,1,"iContaQ Asia Pte Ltd"
"34459",0,1,"Fonix Corp"
"01074",0,1,"Aladdin Systems Inc"
"82328",0,1,"ZTE Corp"
"46451",0,1,"Island Insurance Company"
"31856",0,1,"First American Resources Corp"
"85324",0,1,"Standard Chartered PLC"
"61995",0,1,"Magma Fincorp Ltd"
"00756",0,1,"Advanced Research Projects"
"01376",0,1,"Alcatel TITN Answare(Alcatel)"
"12351",0,1,"Bury GmbH & Co KG"
"73920",0,1,"Power Positioning"
"82334",0,1,"ShenZhen Bay Industrial"
"86540",0,1,"Tokyo Broadcasting System Inc"
"95709",0,1,"Westamerica Bank(Westamerica)"
"79391",0,1,"SAIT-Stento BV"
"47049",0,1,"iBleep Ltd"
"20517",0,1,"Compaq Computer (Thailand)"
"67445",0,1,"Objective Edge Inc"
"45441",0,1,"I-Med SA"
"92123",0,1,"Van Ackeren Consulting LLC"
"37910",0,1,"Global Logistics Inc"
"87423",0,1,"TalentShift Inc"
"06000",0,1,"Bangkok Bank PCL"
"43682",0,1,"Homescape"
"73917",0,1,"Beamscope Canada Inc"
"63145",0,1,"Les Must De Cartier"
"65596",0,1,"Nippon Oil Corp"
"60450",0,1,"Mimos Bhd"
"97715",0,1,"Undisclosed Taiwanese Cos"
"40477",0,1,"HK Net Co Ltd"
"06602",0,1,"Bangkok Hospital Group"
"59536",0,1,"Micos GmbH"
"74974",0,1,"RTW Inc"
"92799",0,1,"Vizional Technologies Inc"
"00763",0,1,"Advocate Health Care"
"87988",0,1,"Telephone East Corp"
"92326",0,1,"Venture Industries"
"12571",0,1,"CMC Magnetics Corp"
"52892",0,1,"LexisNexis Mealey Publications"
"58431",0,1,"Media Portal Japan"
"89286",0,1,"Transcend Information Inc"
"98190",0,1,"Worldsport"
"69683",0,1,"Parus Holdings Inc"
"67018",0,1,"Nu-Gro Corp"
"48139",0,1,"JumpTV Inc"
"63358",0,1,"NAI Global Inc"
"65255",0,1,"News Digital Systems"
"05126",0,1,"Baida Finance(Group)Co Ltd"
"61578",0,1,"Moore Data Management Services"
"31773",0,1,"Financial Times Business Info"
"64149",0,1,"Bank of Nova Scotia,Toronto"
"45523",0,1,"Infotrek Syscom Ltd"
"46145",0,1,"Investment Technology Grp Inc"
"44898",0,1,"IBM Global Financing"
"30352",0,1,"EyeTracking Inc"
"54144",0,1,"Logica UK(Logica PLC)"
"72364",0,1,"Pioneer Corp"
"01036",0,1,"Adelman Travel Group"
"45556",0,1,"Insurance Office of America"
"46498",0,1,"i2 Telecom International Inc"
"20276",0,1,"Commonwealth Care Alliance Inc"
"69531",0,1,"PSC Group LLC"
"09621",0,1,"BlueSpec Inc"
"59011",0,1,"Merlot Communications Inc"
"67596",0,1,"On Deck Capital Inc"
"87925",0,1,"Telecommunications Techniques"
"67104",0,1,"OSI Systems Inc"
"71363",0,1,"Percuity LLC"
"69778",0,1,"Pan-Asia Promoters&Developers"
"45979",0,1,"Interactive Brokers LLC"
"53636",0,1,"Liquid Audio Japan Inc"
"70423",0,1,"PaxNet Corp"
"75653",0,1,"Red Apple Morley LLC"
"36374",0,1,"Gaomi Town"
"20532",0,1,"COPE Solutions Inc"
"46773",0,1,"Institute for Systems Biology"
"05335",0,1,"AutoNation USA"
"71435",0,1,"Permian Micro Mart Inc"
"88716",0,1,"TIME dotCom Bhd"
"20402",0,1,"Community Research Assoc Inc"
"89274",0,1,"Tradeworx"
"96898",0,1,"Wilcox Associates Inc"
"35208",0,1,"Frank Gates Cos Inc"
"73891",0,1,"PowerWorld Corp"
"58581",0,1,"Medical Licensing Intl Corp"
"48192",0,1,"KP Gaming Supplies Inc"
"89601",0,1,"Tribeca Holdings Inc"
"76449",0,1,"Obtech"
"75997",0,1,"Relizon Co"
"85489",0,1,"StarHub Cable Vision Ltd"
"20666",0,1,"Concours Group Inc"
"87068",0,1,"Swiftel Ltd"
"03651",0,1,"The Event Division"
"76319",0,1,"Reliance Infrastructure Ltd"
"31198",0,1,"Fast Forward Solutions Group"
"89241",0,1,"Toyo Engineering Corp"
"M8734",0,1,"Tadiran Telecommunications"
"12529",0,1,"CG Tire(Continental General)"
"07374",0,1,"3VR Security Inc"
"74138",0,1,"PricewaterhouseCoopers (UK)"
"45480",0,1,"ICOR Partners LLC"
"22238",0,1,"Countrywide Home Loans Inc"
"42219",0,1,"HealthAxis Inc"
"04296",0,1,"Artinsoft SA"
"91875",0,1,"ViXS Systems Inc"
"51917",0,1,"Aureal Semiconductor Inc"
"30442",0,1,"FXBridge Technologies Inc"
"05076",0,1,"Aucuma Group"
"03895",0,1,"Arca Technologies"
"29952",0,1,"ECIL Informatica"
"04705",0,1,"Atheeb Group"
"64353",0,1,"New Century Equity Hldg Corp"
"26132",0,1,"Dreve Otoplastik GmbH"
"39311",0,1,"Green Mountain Energy Co"
"75126",0,1,"RSL Personal Commun Ltd"
"87905",0,1,"Teknekron Infoswitch Corp"
"81016",0,1,"Scottish Enterprise Board"
"74830",0,1,"Queensland Rail"
"15950",0,1,"China Communication Co Ltd"
"13775",0,1,"Canon System Solutions Inc"
"12453",0,1,"CGA"
"40316",0,1,"Hadi H Al Hammam"
"83811",0,1,"Slalom Consulting"
"03266",0,1,"Analytic Trading LLC"
"55491",0,1,"MRG California LLC"
"63028",0,1,"NRG Entertainment Inc"
"71357",0,1,"Perceptive Informatics Inc"
"74684",0,1,"RF IDdeas Inc"
"30594",0,1,"Aitheras LLC"
"09347",0,1,"Blaupunkt-Werke GmbH"
"29436",0,1,"Equis Corp"
"46588",0,1,"iVoice Inc"
"62950",0,1,"NZI Securities Western"
"74789",0,1,"Questar Infocomm"
"03863",0,1,"Aquent"
"65818",0,1,"North Carolina"
"62665",0,1,"MyThum Interactive Inc"
"46416",0,1,"SC&H Group LLC"
"81619",0,1,"Select Media Communications"
"39110",0,1,"Great Northern Paper Inc"
"23713",0,1,"Darcom Israel Ltd"
"92281",0,1,"Ventura Technologies"
"40208",0,1,"Gujarat"
"78421",0,1,"SGS-Thomson Microelectronics"
"45408",0,1,"Indexonly Technologies Inc"
"12500",0,1,"C-Com Satellite Systems Inc"
"42210",0,1,"Headway Corporate Resources"
"43344",0,1,"Hitachi High-Technologies Corp"
"29106",0,1,"Emeritus-Living Facilities"
"85927",0,1,"Sterling Diagnostic Imaging"
"01203",0,1,"AP Digital"
"80301",0,1,"Sanwa Elec Co. Ltd"
"63507",0,1,"NBC Universal Inc"
"53257",0,1,"Limelight Networks Inc"
"07696",0,1,"Beers & Cutler PLLC"
"45418",0,1,"ImmediateFX LLC"
"44577",0,1,"Hunan Bdcstg, Film & TV Group"
"71548",0,1,"Personnel Decisions Intl Inc"
"86326",0,1,"Streamserve AB"
"87721",0,1,"Taylor Made Golf Co Inc"
"74241",0,1,"Prometrics Consulting Inc"
"35191",0,1,"Framatome ANP DE&S"
"12880",0,1,"Ciara Technologies Inc"
"36759",0,1,"Gateway Commun(Cambodia)Ltd"
"38153",0,1,"Goldstake Explorations Inc"
"23215",0,1,"CyberPath Inc"
"91747",0,1,"Bitwise Designs Inc"
"75923",0,1,"Reland International Inc"
"76308",0,1,"Reliable Trust Deed Services"
"31190",0,1,"Fastenal Co"
"13813",0,1,"Cantata Technology Inc"
"70569",0,1,"Pelco"
"78594",0,1,"Friedli Corporate Finance"
"88703",0,1,"Ticketek Pty Ltd"
"17032",0,1,"Chockstone Inc"
"01133",0,1,"Absa Group Ltd"
"07781",0,1,"Bell Actimedia Inc"
"73117",0,1,"Poliversal SA of Portugal"
"55328",0,1,"MOSIS Services"
"19690",0,1,"Colubris Networks Inc"
"91734",0,1,"Usina Hidroelectrica"
"01298",0,1,"ABANA Enterprises Group Co"
"04491",0,1,"Asiana Airlines Inc"
"22142",0,1,"Cosmos Ltd"
"91677",0,1,"UPS Capital Corp"
"52994",0,1,"Liaison Technologies"
"94947",0,1,"WellCare Management Group Inc"
"92855",0,1,"Vixel Corp"
"05374",0,1,"Avio Digital Inc"
"20255",0,1,"Commoditel Ltd"
"35843",0,1,"Friedman Billings Ramsey Group"
"03413",0,1,"American Telecommunication Inc"
"27709",0,1,"Eastern Telecommunications"
"04569",0,1,"Asset Management Resources Inc"
"52173",0,1,"Leading Hotels of the World"
"88912",0,1,"TOK"
"87292",0,1,"TDK Systems Inc(TDK Corp)"
"04069",0,1,"ArjoWiggins SAS"
"11993",0,1,"Bull Information Systems Ltd"
"04510",0,1,"Asia Dekor Holdings Ltd"
"48470",0,1,"JumpTV"
"23177",0,1,"Daily News"
"30355",0,1,"F J Benjamin Holdings Ltd"
"42241",0,1,"HealthQuick.com"
"26167",0,1,"DragonVenture Inc"
"35905",0,1,"Frontec AB"
"61941",0,1,"Mosaic Inc"
"74181",0,1,"Princeton Review Publishing"
"58547",0,1,"Melita Cable TV PLC"
"40200",0,1,"Guinea Group"
"81731",0,1,"Sepracor Inc"
"63917",0,1,"NavTrak Ltd"
"78860",0,1,"SPX Risk Management Co"
"62544",0,1,"Multimedia Access Corp"
"14789",0,1,"CastleBay Consulting"
"74408",0,1,"PrivateExpress.com"
"97638",0,1,"Winworks KK"
"88321",0,1,"Thai Farmers Bank PCL"
"64127",0,1,"Network TeleSystems"
"94864",0,1,"Weil Gotshal & Manges"
"07009",0,1,"Basileia Cambodia Co Ltd"
"17014",0,1,"Chippendales Entertainment LLC"
"69616",0,1,"PD-Rx Pharms Inc"
"16706",0,1,"Chiba Bank Ltd"
"44872",0,1,"I-Stream Inc"
"12828",0,1,"CSM Worldwide Inc"
"67142",0,1,"ODS BV(Kloeckner & Co AG)"
"40961",0,1,"HANBit Electronics Co"
"15109",0,1,"Cemtec(CXNetworks)"
"45948",0,1,"Integra Medical Imaging Ltd"
"05188",0,1,"NAMCO BANDAI Games Inc"
"20451",0,1,"Competitive Technologies Inc"
"57731",0,1,"Matt Heiman"
"15617",0,1,"Centris Consulting"
"75007",0,1,"RSPNet.com(Virtual Fund.com)"
"47810",0,1,"Johns Hopkins University"
"74617",0,1,"Pump Audio"
"88620",0,1,"Tianjin People's Broadcasting"
"05247",0,1,"AuthenTec Inc"
"73748",0,1,"PositiveID Corp"
"79745",0,1,"San Diego Soccer Dvlp Corp"
"59221",0,1,"Metropolitan Community College"
"00620",0,1,"ABC Cos"
"93180",0,1,"Vision Australia"
"89428",0,1,"Travelistics Inc"
"23331",0,1,"DR Horton Inc"
"81924",0,1,"Shapre eADvant"
"78664",0,1,"Sage Information Consultants"
"58597",0,1,"Medical Learning Inc"
"23611",0,1,"CyberAgent Inc"
"16944",0,1,"China Distance Educ Hldgs Ltd"
"72453",0,1,"Pittsburgh Intl Telecom Inc"
"87638",0,1,"TNT Technologies"
"52375",0,1,"Lee DuBois Technologies Inc"
"53671",0,1,"Manley Communications Ltd"
"46296",0,1,"Information Shield"
"9047S",0,1,"Undisclosed Singapore Invstors"
"38020",0,1,"GoAmerica Inc"
"78784",0,1,"SMT Direct Marketing Inc"
"05440",0,1,"BDO Chartered Accoutants"
"30335",0,1,"F-Log AG(Fiege Group)"
"62936",0,1,"NPD Group Inc"
"08851",0,1,"Bibliotheca Alexandrina"
"29598",0,1,"Escala Informatica Ltda"
"91793",0,1,"VFJ Technology"
"20362",0,1,"888 Holdings PLC"
"76654",0,1,"Rigaku Corp"
"12926",0,1,"Caleco Pharma Corp"
"75173",0,1,"R337 Consulting LLC"
"00027",0,1,"AGEA Corp"
"29620",0,1,"Empire Genomics LLC"
"47821",0,1,"Johnson & Johnson Pharm"
"68273",0,1,"Online Resources & Commun"
"91685",0,1,"UpTick Data Technologies"
"16985",0,1,"China Datang Telecom Tech"
"75292",0,1,"RS&I Inc"
"14886",0,1,"Catalina Marketing Corp"
"69670",0,1,"Palm Solutions Group"
"64952",0,1,"New York Life International"
"79634",0,1,"SANRAD Inc"
"68617",0,1,"ORGA Kartensysteme GmbH"
"26883",0,1,"ERG Australia Ltd"
"90530",0,1,"Union Bank of Switzerland"
"25667",0,1,"Dojo Foundation"
"50331",0,1,"Kyocera Mita Corp"
